Start Time,Year,Month,Day,Hour,Longitude,Latitude,Province Code,Reference Object,Hail Diameter (mm)
6/2/2017 22:00,2017,6,2,22,-107.03122,53.83348,SK,nickel,21
6/2/2017 22:15,2017,6,2,22,-99.49192,49.31076,MB,golf ball,43
6/4/2017 2:05,2017,6,4,2,-117.13516,58.51635,AB,toonie,28
6/9/2017 1:25,2017,6,9,1,-112.66117,49.72131,AB,quarter,24
6/9/2017 1:45,2017,6,9,1,-114.74044,52.09393,AB,nickel,21
6/9/2017 5:45,2017,6,9,5,-108.89815,49.20338,SK,dime,18
6/9/2017 22:20,2017,6,9,22,-99.03626,49.13427,MB,nickel,21
6/11/2017 22:02,2017,6,11,22,-96.45326,51.44396,MB,nickel,21
6/20/2017 22:20,2017,6,20,22,-115.03778,53.16344,AB,quarter,24
6/20/2017 22:30,2017,6,20,22,-114.7954,52.95262,AB,quarter,24
6/21/2017 22:15,2017,6,21,22,-112.98229,51.11052,AB,large,25
6/21/2017 22:35,2017,6,21,22,-110.69324,49.40169,AB,pea,8
6/21/2017 23:00,2017,6,21,23,-98.63939,51.76932,MB,nickel,21
6/21/2017 23:55,2017,6,21,23,-97.24385,49.50757,MB,nickel,21
6/22/2017 1:30,2017,6,22,1,-96.99451,50.6676,MB,nickel,21
6/24/2017 20:15,2017,6,24,20,-113.94721,54.15417,AB,nickel,21
6/24/2017 23:09,2017,6,24,23,-110.52183,53.76869,AB,non-severe,8
6/27/2017 2:07,2017,6,27,2,-116.1406,53.74112,AB,pea,8
6/27/2017 5:10,2017,6,27,5,-113.62564,53.63048,AB,estimated 19mm,19
6/27/2017 5:13,2017,6,27,5,-113.46484,53.61695,AB,nickel,21
6/27/2017 5:40,2017,6,27,5,-113.20947,53.70072,AB,estimated 20mm,20
6/27/2017 6:40,2017,6,27,6,-112.33518,53.87966,AB,estimated 19mm,19
6/28/2017 3:38,2017,6,28,3,-114.39547,51.45468,AB,quarter,24
7/2/2017 23:48,2017,7,2,23,-116.88992,53.31681,AB,nickel,21
7/3/2017 1:57,2017,7,3,1,-115.73869,53.61504,AB,loonie,26.5
7/3/2017 21:08,2017,7,3,21,-114.97668,53.22141,AB,dime,18
7/3/2017 21:30,2017,7,3,21,-114.6596,53.2509,AB,nickel,21
7/3/2017 22:03,2017,7,3,22,-114.19979,53.21254,AB,nickel,21
7/3/2017 22:41,2017,7,3,22,-114.38941,52.6281,AB,dime,18
7/3/2017 23:43,2017,7,3,23,-113.97941,52.45518,AB,quarter,24
7/3/2017 23:16,2017,7,3,23,-114.83248,52.46415,AB,non-severe,8
7/3/2017 23:20,2017,7,3,23,-108.35522,53.36035,SK,ping pong,40
7/3/2017 23:50,2017,7,3,23,-107.73445,53.75336,SK,golf ball,43
7/4/2017 0:08,2017,7,4,0,-113.79455,52.38078,AB,walnut,35
7/4/2017 0:20,2017,7,4,0,-114.05005,52.46518,AB,nickel,21
7/4/2017 0:25,2017,7,4,0,-107.82381,53.36561,SK,golf ball,43
7/4/2017 0:30,2017,7,4,0,-105.83333,55.16667,SK,golf ball,43
7/4/2017 1:00,2017,7,4,1,-105.86,51.09416,SK,nickel,21
7/4/2017 1:15,2017,7,4,1,-107.06234,53.3062,SK,nickel,21
7/4/2017 1:18,2017,7,4,1,-113.48085,52.11891,AB,quarter,24
7/4/2017 22:15,2017,7,4,22,-95.87108,49.8632,MB,golf ball,43
7/5/2017 0:00,2017,7,5,0,-95.62333,49.61944,MB,walnut,35
7/6/2017 1:00,2017,7,6,1,-101.15406,50.52042,MB,ping pong,40
7/6/2017 2:20,2017,7,6,2,-100.59983,50.17987,MB,golf ball,43
7/6/2017 2:30,2017,7,6,2,-101.35899,50.02997,MB,measured 32mm,32
7/6/2017 2:30,2017,7,6,2,-101.87251,49.38864,SK,baseball,74
7/6/2017 2:35,2017,7,6,2,-100.59073,50.43809,MB,toonie,28
7/6/2017 2:37,2017,7,6,2,-101.24084,49.97536,MB,golf ball,43
7/6/2017 3:00,2017,7,6,3,-100.89423,49.83641,MB,nickel,21
7/6/2017 3:45,2017,7,6,3,-101.44917,49.17736,SK,loonie,26.5
7/6/2017 4:07,2017,7,6,4,-101.17786,49.058,MB,walnut,35
7/9/2017 2:43,2017,7,9,2,-114.61958,51.09565,AB,golf ball,43
7/9/2017 20:03,2017,7,9,20,-117.64466,56.20843,AB,dime,18
7/9/2017 22:40,2017,7,9,22,-115.40311,52.86942,AB,ping pong,40
7/9/2017 23:05,2017,7,9,23,-115.24701,52.72803,AB,ping pong,40
7/9/2017 23:25,2017,7,9,23,-114.97668,53.22141,AB,tennis,67
7/9/2017 23:40,2017,7,9,23,-114.73752,52.09393,AB,golf ball,43
7/9/2017 23:55,2017,7,9,23,-115.68498,54.1424,AB,walnut,35
7/10/2017 0:40,2017,7,10,0,-114.98993,53.59112,AB,golf ball,43
7/10/2017 0:40,2017,7,10,0,-114.91829,52.4063,AB,ping pong,40
7/10/2017 0:45,2017,7,10,0,-115.0177,53.59985,AB,baseball,74
7/10/2017 0:45,2017,7,10,0,-114.6579,52.04309,AB,golf ball,43
7/10/2017 0:53,2017,7,10,0,-115.68498,54.1424,AB,nickel,21
7/10/2017 1:30,2017,7,10,1,-114.60141,52.42028,AB,tennis,67
7/10/2017 1:30,2017,7,10,1,-114.41383,51.95824,AB,golf ball,43
7/10/2017 1:45,2017,7,10,1,-114.45046,51.91868,AB,baseball,74
7/10/2017 2:05,2017,7,10,2,-113.9471,52.02741,AB,golf ball,43
7/10/2017 2:14,2017,7,10,2,-114.31025,51.91912,AB,pool table ball,57
7/10/2017 2:16,2017,7,10,2,-114.10528,51.80999,AB,measured 48mm,48
7/10/2017 22:10,2017,7,10,22,-109.69175,51.26175,SK,nickel,21
7/10/2017 22:30,2017,7,10,22,-109.53027,51.21819,SK,golf ball,43
7/10/2017 23:30,2017,7,10,23,-114.03921,49.52185,AB,two toonies,56
7/10/2017 23:30,2017,7,10,23,-103.86871,49.98354,SK,nickel,21
7/10/2017 23:48,2017,7,10,23,-113.95025,49.48635,AB,estimated 45mm,45
7/10/2017 23:50,2017,7,10,23,-103.55585,49.48951,SK,nickel,21
7/10/2017 23:55,2017,7,10,23,-103.42927,49.66815,SK,loonie,26.5
7/11/2017 0:10,2017,7,11,0,-106.68516,52.11087,SK,quarter,24
7/11/2017 0:15,2017,7,11,0,-103.41105,49.39593,SK,quarter,24
7/11/2017 0:20,2017,7,11,0,-107.97732,50.6661,SK,golf ball,43
7/11/2017 0:30,2017,7,11,0,-106.64681,52.04897,SK,quarter,24
7/11/2017 1:15,2017,7,11,1,-102.99148,49.13908,SK,toonie,28
7/11/2017 2:05,2017,7,11,2,-102.59311,49.17534,SK,nickel,21
7/11/2017 2:23,2017,7,11,2,-107.05784,51.48736,SK,loonie,26.5
7/11/2017 2:40,2017,7,11,2,-109.51877,49.67089,SK,larger than golf ball,50
7/11/2017 21:58,2017,7,11,21,-108.09474,49.17823,SK,nickel,21
7/12/2017 0:14,2017,7,12,0,-96.69416,49.08753,MB,toonie,28
7/12/2017 21:57,2017,7,12,21,-113.82668,50.45501,AB,nickel,21
7/12/2017 22:10,2017,7,12,22,-114.00838,50.71547,AB,dime,18
7/12/2017 22:35,2017,7,12,22,-114.68688,51.94065,AB,measured 20mm,20
7/12/2017 23:00,2017,7,12,23,-114.85094,51.99582,AB,nickel,21
7/12/2017 23:45,2017,7,12,23,-114.79425,51.89254,AB,measured 25mm,25
7/12/2017 23:45,2017,7,12,23,-114.4257,51.88147,AB,quarter,24
7/13/2017 0:50,2017,7,13,0,-114.4901,51.5451,AB,golf ball,43
7/13/2017 4:20,2017,7,13,4,-116.44286,53.58551,AB,golf ball,43
7/13/2017 20:10,2017,7,13,20,-117.27498,53.23358,AB,golf ball,43
7/13/2017 21:03,2017,7,13,21,-116.85591,54.11162,AB,loonie,26.5
7/13/2017 22:35,2017,7,13,22,-116.04678,53.85732,AB,golf ball,43
7/13/2017 22:53,2017,7,13,22,-114.97668,53.22141,AB,ping pong,40
7/13/2017 23:00,2017,7,13,23,-114.97668,53.22141,AB,baseball,74
7/13/2017 23:38,2017,7,13,23,-113.2818,54.72141,AB,toonie,28
7/14/2017 0:24,2017,7,14,0,-114.05005,53.22755,AB,golf ball,43
7/14/2017 0:27,2017,7,14,0,-114.31863,53.18111,AB,walnut,35
7/14/2017 0:35,2017,7,14,0,-113.80567,53.2651,AB,ping pong,40
7/14/2017 1:17,2017,7,14,1,-111.29531,53.99112,AB,dime,18
7/14/2017 1:30,2017,7,14,1,-111.29531,53.99112,AB,baseball,74
7/14/2017 1:55,2017,7,14,1,-114.97668,53.22141,AB,golf ball,43
7/14/2017 2:45,2017,7,14,2,-110.90096,53.8972,AB,nickel,21
7/14/2017 3:12,2017,7,14,3,-111.97251,54.76964,AB,ping pong,40
7/16/2017 19:20,2017,7,16,19,-109.45843,53.5388,SK,dime,18
7/16/2017 19:30,2017,7,16,19,-109.30776,53.56992,SK,nickel,21
7/16/2017 20:26,2017,7,16,20,-108.51211,54.12716,SK,pea,8
7/16/2017 20:30,2017,7,16,20,-110.33358,53.3412,AB,walnut,35
7/16/2017 20:45,2017,7,16,20,-107.73445,53.75336,SK,golf ball,43
7/16/2017 21:20,2017,7,16,21,-107.03122,53.83348,SK,tennis,67
7/16/2017 21:25,2017,7,16,21,-114.27536,52.3058,AB,golf ball,43
7/16/2017 21:30,2017,7,16,21,-114.36649,52.3633,AB,toonie,28
7/16/2017 21:30,2017,7,16,21,-109.39018,52.08186,SK,nickel,21
7/16/2017 21:32,2017,7,16,21,-113.87796,52.17707,AB,quarter,24
7/16/2017 21:39,2017,7,16,21,-113.81124,52.26811,AB,quarter,24
7/16/2017 21:55,2017,7,16,21,-113.89468,52.13206,AB,nickel,21
7/16/2017 22:00,2017,7,16,22,-106.08181,53.92318,SK,loonie,26.5
7/16/2017 23:05,2017,7,16,23,-106.77164,52.34124,SK,golf ball,43
7/17/2017 0:10,2017,7,17,0,-106.67005,52.13321,SK,dime,18
7/19/2017 0:45,2017,7,19,0,-108.28376,53.02687,SK,nickel,21
7/19/2017 1:30,2017,7,19,1,-107.64868,52.81477,SK,dime,18
7/19/2017 2:35,2017,7,19,2,-106.73026,52.52326,SK,pea,8
7/19/2017 2:55,2017,7,19,2,-106.41631,52.51094,SK,pea,8
7/19/2017 12:30,2017,7,19,12,-100.94583,49.55709,MB,pea,8
7/21/2017 0:15,2017,7,21,0,-108.39489,51.59429,SK,nickel,21
7/21/2017 1:04,2017,7,21,1,-107.52141,51.48695,SK,golf ball,43
7/21/2017 1:53,2017,7,21,1,-113.49012,53.46958,AB,marble,16
7/21/2017 15:05,2017,7,21,15,-98.69416,49.00323,MB,quarter,24
7/21/2017 20:25,2017,7,21,20,-109.54195,50.88898,SK,dime,18
7/21/2017 22:40,2017,7,21,22,-103.34633,51.92849,SK,quarter,24
7/21/2017 22:45,2017,7,21,22,-103.26736,50.36538,SK,quarter,24
7/21/2017 23:17,2017,7,21,23,-102.93009,50.4114,SK,toonie,28
7/21/2017 23:20,2017,7,21,23,-102.70366,51.21745,SK,golf ball,43
7/21/2017 23:50,2017,7,21,23,-103.5321,51.8466,SK,loonie,26.5
7/21/2017 23:57,2017,7,21,23,-102.64031,50.71971,SK,golf ball,43
7/22/2017 0:00,2017,7,22,0,-106.05703,51.9874,SK,dime,18
7/22/2017 0:43,2017,7,22,0,-101.96342,50.38695,SK,golf ball,43
7/22/2017 0:50,2017,7,22,0,-101.70063,50.38184,SK,golf ball,43
7/22/2017 1:00,2017,7,22,1,-101.66683,50.14357,SK,hen egg,50
7/22/2017 1:34,2017,7,22,1,-101.38841,50.26241,MB,larger than golf ball,50
7/22/2017 1:37,2017,7,22,1,-102.43701,51.63395,SK,quarter,24
7/22/2017 2:00,2017,7,22,2,-101.03464,50.14272,MB,walnut,35
7/22/2017 2:10,2017,7,22,2,-100.89414,50.14412,MB,quarter,24
7/22/2017 2:49,2017,7,22,2,-101.35232,51.22818,MB,golf ball,43
7/22/2017 4:20,2017,7,22,4,-99.63061,49.3995,MB,quarter,24
7/23/2017 21:51,2017,7,23,21,-114.4329,52.71869,AB,ping pong,40
7/23/2017 22:00,2017,7,23,22,-114.29048,52.69505,AB,golf ball,43
7/23/2017 22:20,2017,7,23,22,-114.01721,52.21281,AB,toonie,28
7/23/2017 22:40,2017,7,23,22,-113.81124,52.26811,AB,golf ball,43
7/23/2017 22:55,2017,7,23,22,-113.53078,52.70771,AB,measured 35mm,35
7/23/2017 23:00,2017,7,23,23,-114.09326,52.02741,AB,toonie,28
7/23/2017 23:08,2017,7,23,23,-114.03223,51.93309,AB,golf ball,43
7/23/2017 23:30,2017,7,23,23,-113.9471,52.02741,AB,walnut,35
7/23/2017 23:40,2017,7,23,23,-112.97458,52.57974,AB,measured 60mm,60
7/24/2017 0:00,2017,7,24,0,-112.7242,52.62966,AB,larger than golf ball,50
7/24/2017 1:00,2017,7,24,1,-113.44552,53.42748,AB,quarter,24
7/24/2017 1:10,2017,7,24,1,-114.91829,52.37934,AB,quarter,24
7/24/2017 1:20,2017,7,24,1,-112.97458,52.57974,AB,walnut,35
7/24/2017 1:30,2017,7,24,1,-113.37725,52.96954,AB,hen egg,50
7/24/2017 2:08,2017,7,24,2,-112.8286,53.0222,AB,golf ball,43
7/24/2017 2:15,2017,7,24,2,-113.72074,52.47071,AB,toonie,28
7/25/2017 2:20,2017,7,25,2,-100.69587,49.25592,MB,tennis,67
7/25/2017 2:25,2017,7,25,2,-100.29527,49.82985,MB,hen egg,50
7/25/2017 3:00,2017,7,25,3,-100.29527,49.82985,MB,walnut,35
7/25/2017 5:25,2017,7,25,5,-98.69855,49.62839,MB,ping pong,40
7/25/2017 7:55,2017,7,25,7,-96.98418,50.26254,MB,dime,18
7/25/2017 8:50,2017,7,25,8,-98.0017,49.50857,MB,toonie,28
7/25/2017 9:45,2017,7,25,9,-97.13837,49.89514,MB,dime,18
7/25/2017 9:45,2017,7,25,9,-97.21953,49.6495,MB,golf ball,43
7/25/2017 9:50,2017,7,25,9,-97.11077,49.67282,MB,golf ball,43
7/27/2017 22:53,2017,7,27,22,-117.00817,53.53062,AB,quarter,24
7/28/2017 0:05,2017,7,28,0,-115.07071,52.6518,AB,golf ball,43
7/28/2017 0:06,2017,7,28,0,-116.16324,53.74101,AB,quarter,24
7/28/2017 0:20,2017,7,28,0,-116.34349,53.74116,AB,ping pong,40
7/28/2017 1:13,2017,7,28,1,-115.13973,53.90754,AB,golf ball,43
7/28/2017 1:16,2017,7,28,1,-113.6642,52.84351,AB,estimated 35mm,35
7/28/2017 1:35,2017,7,28,1,-113.52938,52.82018,AB,estimated 40mm,40
7/28/2017 1:57,2017,7,28,1,-114.89973,53.91487,AB,golf ball,43
7/28/2017 2:30,2017,7,28,2,-113.85142,54.15216,AB,pea,8
7/28/2017 3:15,2017,7,28,3,-113.06987,54.2074,AB,ping pong,40
7/28/2017 3:15,2017,7,28,3,-114.09799,52.30762,AB,quarter,24
7/28/2017 3:18,2017,7,28,3,-114.09799,52.30762,AB,quarter,24
7/28/2017 3:29,2017,7,28,3,-113.55022,53.25801,AB,toonie,28
7/28/2017 23:18,2017,7,28,23,-114.13436,51.79201,AB,quarter,24
7/29/2017 0:16,2017,7,29,0,-114.4257,51.88147,AB,toonie,28
7/29/2017 0:20,2017,7,29,0,-113.54134,51.59069,AB,quarter,24
7/29/2017 1:04,2017,7,29,1,-114.10528,51.79201,AB,estimated 40mm,40
7/29/2017 1:05,2017,7,29,1,-103.44831,50.21936,SK,nickel,21
7/29/2017 1:38,2017,7,29,1,-113.64641,51.76845,AB,golf ball,43
7/29/2017 3:54,2017,7,29,3,-113.52977,51.31298,AB,quarter,24
7/29/2017 23:30,2017,7,29,23,-107.79717,50.28507,SK,dime,18
7/30/2017 3:10,2017,7,30,3,-116.80891,54.40217,AB,golf ball,43
7/30/2017 12:18,2017,7,30,12,-112.34367,54.84927,AB,nickel,21
7/30/2017 22:04,2017,7,30,22,-99.32246,49.7534,MB,larger than quarter,27
7/30/2017 23:20,2017,7,30,23,-108.53977,52.64613,SK,hen egg,50
7/30/2017 23:40,2017,7,30,23,-108.76684,53.18779,SK,baseball,74
7/31/2017 0:09,2017,7,31,0,-108.35522,53.36035,SK,golf ball,43
7/31/2017 0:30,2017,7,31,0,-108.45472,53.03538,SK,toonie,28
7/31/2017 0:52,2017,7,31,0,-107.68335,52.38766,SK,golf ball,43
7/31/2017 1:00,2017,7,31,1,-105.17003,50.99385,SK,nickel,21
7/31/2017 1:02,2017,7,31,1,-101.00727,52.1016,MB,walnut,35
7/31/2017 1:25,2017,7,31,1,-107.54333,52.05601,SK,golf ball,43
7/31/2017 2:05,2017,7,31,2,-106.77164,52.34124,SK,larger than golf ball,50
7/31/2017 2:15,2017,7,31,2,-106.65784,52.29312,SK,larger than golf ball,50
7/31/2017 2:20,2017,7,31,2,-106.97303,52.00237,SK,quarter,24
7/31/2017 2:35,2017,7,31,2,-106.79173,52.00756,SK,quarter,24
7/31/2017 19:07,2017,7,31,19,-96.61221,50.53976,MB,quarter,24
7/31/2017 19:20,2017,7,31,19,-96.48381,50.67305,MB,dime,18
7/31/2017 20:01,2017,7,31,20,-96.62255,50.3718,MB,nickel,21
7/31/2017 20:15,2017,7,31,20,-96.48911,50.2676,MB,golf ball,43
7/31/2017 21:10,2017,7,31,21,-96.57,49.67126,MB,loonie,26.5
7/31/2017 21:30,2017,7,31,21,-96.45664,49.65722,MB,nickel,21
7/31/2017 22:30,2017,7,31,22,-96.29323,49.32465,MB,golf ball,43
7/31/2017 23:30,2017,7,31,23,-95.97879,49.11711,MB,larger than golf ball,50
8/4/2017 18:05,2017,8,4,18,-97.3274,50.13515,MB,dime,18
8/4/2017 18:20,2017,8,4,18,-99.36018,49.8677,MB,pea,8
8/4/2017 18:35,2017,8,4,18,-97.6884,49.8942,MB,pea,8
8/4/2017 18:50,2017,8,4,18,-97.06147,49.92874,MB,nickel,21
8/7/2017 22:20,2017,8,7,22,-108.27567,52.74309,SK,quarter,24
8/7/2017 22:29,2017,8,7,22,-107.76743,53.14163,SK,quarter,24
8/7/2017 23:20,2017,8,7,23,-106.57507,52.31837,SK,dime,18
8/8/2017 1:20,2017,8,8,1,-107.69966,52.49712,SK,nickel,21
8/10/2017 22:30,2017,8,10,22,-114.58591,49.63506,AB,dime,18
8/11/2017 4:25,2017,8,11,4,-114.03798,51.06353,AB,loonie,26.5
8/13/2017 21:45,2017,8,13,21,-114.59539,52.18296,AB,quarter,24
8/13/2017 22:04,2017,8,13,22,-114.6817,52.23782,AB,quarter,24
8/13/2017 22:20,2017,8,13,22,-114.36649,52.35431,AB,quarter,24
8/13/2017 23:35,2017,8,13,23,-113.6197,52.82327,AB,dime,18
8/13/2017 22:50,2017,8,13,22,-114.06826,52.53919,AB,loonie,26.5
8/13/2017 23:20,2017,8,13,23,-113.96936,52.72987,AB,pea,8
8/14/2017 0:20,2017,8,14,0,-113.37725,52.96954,AB,toonie,28
8/14/2017 20:45,2017,8,14,20,-114.01436,51.2917,AB,pea,8
8/14/2017 21:05,2017,8,14,21,-113.08168,49.99755,AB,shot,8
8/14/2017 21:40,2017,8,14,21,-114.09946,50.95868,AB,shot,8
8/14/2017 21:54,2017,8,14,21,-114.05043,50.91147,AB,shot,8
8/15/2017 2:30,2017,8,15,2,-109.909,50.65532,SK,toonie,28
8/17/2017 22:20,2017,8,17,22,-104.01218,49.73029,SK,dime,18
8/17/2017 22:40,2017,8,17,22,-101.28664,50.62447,MB,pea,8
8/20/2017 2:00,2017,8,20,2,-98.14647,50.88572,MB,quarter,24
8/20/2017 3:15,2017,8,20,3,-97.21817,50.9061,MB,pea,8
8/20/2017 3:40,2017,8,20,3,-97.56014,51.31567,MB,dime,18
8/20/2017 3:55,2017,8,20,3,-96.99456,50.71373,MB,toonie,28
8/20/2017 4:40,2017,8,20,4,-97.36125,51.44468,MB,toonie,28
8/21/2017 23:20,2017,8,21,23,-97.21817,50.9061,MB,dime,18
8/24/2017 20:05,2017,8,24,20,-117.33866,55.754,AB,pea,8
8/24/2017 20:40,2017,8,24,20,-117.13279,56.03773,AB,pea,8
8/24/2017 22:28,2017,8,24,22,-114.23574,52.61396,AB,dime,18
8/24/2017 22:40,2017,8,24,22,-113.58324,52.75685,AB,quarter,24
8/24/2017 23:00,2017,8,24,23,-113.67223,52.67591,AB,estimated 24mm,24
8/24/2017 23:20,2017,8,24,23,-114.05227,54.27144,AB,ping pong,40
8/24/2017 23:31,2017,8,24,23,-113.77982,52.38078,AB,nickel,21
8/24/2017 23:50,2017,8,24,23,-113.44721,52.83443,AB,golf ball,43
8/24/2017 23:57,2017,8,24,23,-113.43467,52.74786,AB,estimated 25mm,25
8/25/2017 1:12,2017,8,25,1,-112.95084,52.77892,AB,golf ball,43
8/25/2017 2:25,2017,8,25,2,-111.92487,53.18511,AB,pea,8
9/1/2017 1:30,2017,9,1,1,-102.57907,50.37806,SK,nickel,21
9/1/2017 3:55,2017,9,1,3,-102.05256,50.93806,SK,quarter,24
5/8/2018 19:33,2018,5,8,19,-108.70078,49.89365,SK,quarter,24
5/8/2018 20:30,2018,5,8,20,-108.42158,49.90685,SK,loonie,26.5
5/8/2018 21:55,2018,5,8,21,-107.74372,49.6376,SK,half golf ball,21
5/24/2018 6:35,2018,5,24,6,-100.49161,49.86077,MB,dime,18
5/24/2018 14:00,2018,5,24,14,-98.26758,49.08883,MB,golf ball,43
5/24/2018 19:30,2018,5,24,19,-100.71216,49.68012,MB,dime,18
5/24/2018 21:00,2018,5,24,21,-100.19401,49.73007,MB,toonie,28
5/24/2018 21:40,2018,5,24,21,-99.61406,49.80271,MB,loonie,26.5
5/24/2018 21:40,2018,5,24,21,-99.8911,49.819,MB,nickel,21
5/24/2018 22:00,2018,5,24,22,-99.49968,49.90197,MB,nickel,21
5/24/2018 22:00,2018,5,24,22,-99.43409,49.87311,MB,toonie,28
5/24/2018 22:35,2018,5,24,22,-99.23244,49.96228,MB,quarter,24
5/24/2018 23:30,2018,5,24,23,-101.03736,52.08616,MB,nickel,21
5/25/2018 0:20,2018,5,25,0,-97.97626,50.05692,MB,nickel,21
5/25/2018 19:10,2018,5,25,19,-99.56002,50.88703,MB,nickel,21
5/25/2018 19:20,2018,5,25,19,-99.52688,50.81443,MB,toonie,28
5/25/2018 19:20,2018,5,25,19,-99.56088,50.81745,MB,larger than golf ball,50
5/25/2018 20:00,2018,5,25,20,-99.21909,50.43971,MB,toonie,28
5/25/2018 20:00,2018,5,25,20,-99.1276,50.74567,MB,golf ball,43
5/25/2018 20:50,2018,5,25,20,-98.73937,50.59536,MB,toonie,28
5/25/2018 21:08,2018,5,25,21,-98.66534,50.55261,MB,quarter,24
5/25/2018 23:15,2018,5,25,23,-96.69109,49.52853,MB,penny,19
5/25/2018 23:30,2018,5,25,23,-97.21965,50.08756,MB,nickel,21
5/26/2018 20:05,2018,5,26,20,-106.37727,51.99634,SK,marble,16
5/27/2018 0:50,2018,5,27,0,-106.26913,49.65284,SK,quarter,24
5/29/2018 22:40,2018,5,29,22,-100.23967,50.03286,MB,nickel,21
5/30/2018 8:50,2018,5,30,8,-105.54721,50.42335,SK,nickel,21
5/30/2018 19:05,2018,5,30,19,-106.65942,50.46185,SK,ping pong,40
6/1/2018 19:30,2018,6,1,19,-102.99148,49.13908,SK,pea,8
6/7/2018 20:50,2018,6,7,20,-107.0753,49.42114,SK,toonie,28
6/8/2018 0:25,2018,6,8,0,-106.26913,49.50811,SK,nickel,21
6/8/2018 0:45,2018,6,8,0,-106.26913,49.65284,SK,nickel,21
6/8/2018 1:15,2018,6,8,1,-105.9738,49.27808,SK,nickel,21
6/8/2018 2:30,2018,6,8,2,-105.50628,49.0273,SK,measured 50mm,50
6/8/2018 20:20,2018,6,8,20,-111.68988,53.97057,AB,nickel,21
6/8/2018 20:39,2018,6,8,20,-111.61669,54.49938,AB,quarter,24
6/8/2018 21:15,2018,6,8,21,-111.29531,53.99112,AB,quarter,24
6/8/2018 21:30,2018,6,8,21,-111.68822,53.79111,AB,loonie,26.5
6/9/2018 21:40,2018,6,9,21,-112.3432,53.65354,AB,quarter,24
6/10/2018 1:36,2018,6,10,1,-109.99763,53.7171,SK,nickel,21
6/10/2018 2:00,2018,6,10,2,-109.62974,52.95297,SK,nickel,21
6/10/2018 2:45,2018,6,10,2,-109.62974,52.83719,SK,nickel,21
6/10/2018 13:25,2018,6,10,13,-108.45159,52.19904,SK,nickel,21
6/10/2018 14:15,2018,6,10,14,-108.05215,52.58276,SK,toonie,28
6/10/2018 14:20,2018,6,10,14,-108.31576,52.73259,SK,quarter,24
6/10/2018 15:00,2018,6,10,15,-109.15832,52.44373,SK,quarter,24
6/10/2018 15:25,2018,6,10,15,-109.26993,52.78797,SK,nickel,21
6/10/2018 16:24,2018,6,10,16,-108.92983,53.47549,SK,nickel,21
6/10/2018 23:20,2018,6,10,23,-102.13536,49.85532,SK,loonie,26.5
6/10/2018 23:25,2018,6,10,23,-102.30205,50.04896,SK,loonie,26.5
6/10/2018 23:50,2018,6,10,23,-102.26522,49.00212,SK,nickel,21
6/11/2018 0:45,2018,6,11,0,-104.62091,54.02587,SK,pea,8
6/14/2018 19:48,2018,6,14,19,-102.30874,49.63397,SK,nickel,21
6/14/2018 21:55,2018,6,14,21,-102.89485,49.10249,SK,golf ball,43
6/14/2018 22:00,2018,6,14,22,-102.76833,49.14757,SK,loonie,26.5
6/14/2018 22:00,2018,6,14,22,-102.80867,49.14268,SK,toonie,28
6/14/2018 22:00,2018,6,14,22,-102.98922,49.0171,SK,quarter,24
6/14/2018 22:00,2018,6,14,22,-102.92431,49.1317,SK,golf ball,43
6/14/2018 22:20,2018,6,14,22,-102.54897,49.00224,SK,golf ball,43
6/14/2018 22:40,2018,6,14,22,-102.16953,49.07434,SK,tennis,67
6/14/2018 22:50,2018,6,14,22,-101.961,49.01234,SK,baseball,74
6/14/2018 23:10,2018,6,14,23,-101.63025,49.17544,SK,hen egg,50
6/14/2018 23:15,2018,6,14,23,-100.31279,49.34107,MB,quarter,24
6/14/2018 23:20,2018,6,14,23,-101.44917,49.1144,SK,golf ball,43
6/14/2018 22:30,2018,6,14,22,-100.52153,49.48095,MB,quarter,24
6/14/2018 23:35,2018,6,14,23,-100.0144,49.40272,MB,quarter,24
6/14/2018 23:40,2018,6,14,23,-99.79109,49.41558,MB,quarter,24
6/14/2018 23:45,2018,6,14,23,-99.85706,49.4058,MB,golf ball,43
6/14/2018 23:50,2018,6,14,23,-99.73223,49.40619,MB,golf ball,43
6/14/2018 23:50,2018,6,14,23,-99.63061,49.3995,MB,softball,97
6/15/2018 0:00,2018,6,15,0,-99.54698,49.33139,MB,larger than golf ball,50
6/15/2018 0:10,2018,6,15,0,-98.51452,49.88927,MB,golf ball,43
6/15/2018 0:10,2018,6,15,0,-99.45644,49.40989,MB,golf ball,43
6/15/2018 0:15,2018,6,15,0,-99.35997,49.38505,MB,measured 50mm,50
6/15/2018 0:20,2018,6,15,0,-99.24384,49.38558,MB,estimated 32mm,32
6/15/2018 0:30,2018,6,15,0,-97.83895,49.95724,MB,nickel,21
6/15/2018 0:40,2018,6,15,0,-99.11613,49.29261,MB,loonie,26.5
6/15/2018 0:50,2018,6,15,0,-98.98952,49.36067,MB,golf ball,43
6/15/2018 1:10,2018,6,15,1,-98.7896,49.41092,MB,quarter,24
6/15/2018 2:05,2018,6,15,2,-98.68034,49.23743,MB,loonie,26.5
6/15/2018 2:10,2018,6,15,2,-98.5385,49.24044,MB,golf ball,43
6/15/2018 2:20,2018,6,15,2,-98.53676,49.1446,MB,golf ball,43
6/15/2018 2:30,2018,6,15,2,-98.3724,49.16768,MB,tennis,67
